"pathway","SYMBOL","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","geneName"
"79","HALLMARK_TNFA_SIGNALING_VIA_NFKB","RELA","ENSMUSG00000024927",152.66040359318,0.0198799602540827,0.240502327865187,0.0826601573071937,0.934121766271276,0.998546647983487,"Rela"
"80","HALLMARK_TNFA_SIGNALING_VIA_NFKB","BIRC2","ENSMUSG00000057367",76.6180008708102,-0.0478553240298787,0.251504792805691,-0.190275992342027,0.849092865308308,0.998144454010518,"Birc2"
"81","HALLMARK_TNFA_SIGNALING_VIA_NFKB","CXCL6","ENSMUSG00000029371",0.64028985565,1.52370535032659,2.28697299008773,0.666254195799724,0.50524863731352,NA,"Cxcl5"
"82","HALLMARK_TNFA_SIGNALING_VIA_NFKB","LITAF","ENSMUSG00000022500",281.130356553522,0.122146916905986,0.127650742218984,0.956883718673911,0.338625949872702,0.990347150858665,"Litaf"
"83","HALLMARK_TNFA_SIGNALING_VIA_NFKB","TNFAIP6","ENSMUSG00000053475",60.9406275540426,0.474402037076584,0.357284075581557,1.32780067598701,0.184243963583942,0.919241154960954,"Tnfaip6"
"84","HALLMARK_TNFA_SIGNALING_VIA_NFKB","CD44","ENSMUSG00000005087",180.39115686509,0.0794970713998344,0.201628434865286,0.394275100399152,0.693377944497055,0.996612340417765,"Cd44"
"85","HALLMARK_TNFA_SIGNALING_VIA_NFKB","INHBA","ENSMUSG00000041324",29.6721560010444,-0.593350493454001,0.363607147246202,-1.63184496770147,0.102712149636731,0.850340963269085,"Inhba"
"86","HALLMARK_TNFA_SIGNALING_VIA_NFKB","PLAU","ENSMUSG00000021822",93.4976035143383,0.257523731153089,0.270164365166731,0.95321132005755,0.340483012001526,0.990347150858665,"Plau"
"87","HALLMARK_TNFA_SIGNALING_VIA_NFKB","MYC","ENSMUSG00000022346",11.1160489596242,-0.727220411442058,0.494358046482069,-1.47103990036589,0.141280326607835,0.884512947426193,"Myc"
"88","HALLMARK_TNFA_SIGNALING_VIA_NFKB","MYC","ENSMUSG00000049086",31.7170073002737,-0.412064024739592,0.387060679489558,-1.06459799864716,0.287057885889617,0.983256286599367,"Bmyc"
"89","HALLMARK_TNFA_SIGNALING_VIA_NFKB","TNFRSF9","ENSMUSG00000028965",0.673674492115494,-1.28392385537031,1.89482717856243,-0.677594173176468,0.498029041594241,NA,"Tnfrsf9"
"90","HALLMARK_TNFA_SIGNALING_VIA_NFKB","SGK1","ENSMUSG00000019970",148.257679729813,0.0733754898957267,0.20016287114116,0.366578923840378,0.713933131730401,0.996612340417765,"Sgk1"
"91","HALLMARK_TNFA_SIGNALING_VIA_NFKB","TNIP1","ENSMUSG00000020400",61.334723975138,-0.204419723514673,0.23732410363003,-0.861352557064101,0.389043897376592,0.990347150858665,"Tnip1"
"92","HALLMARK_TNFA_SIGNALING_VIA_NFKB","NAMPT","ENSMUSG00000020572",198.164554849006,0.147311480620611,0.169442531464775,0.869389045047614,0.384634373012617,0.990347150858665,"Nampt"
"93","HALLMARK_TNFA_SIGNALING_VIA_NFKB","FOSL2","ENSMUSG00000029135",251.29526786385,0.170144031574957,0.128893745760702,1.32003326127893,0.186823913151707,0.921401484791852,"Fosl2"
"94","HALLMARK_TNFA_SIGNALING_VIA_NFKB","PNRC1","ENSMUSG00000040128",51.6230194540821,0.0610626305926175,0.278820790674363,0.219003146949443,0.826647596361462,0.99778199144486,"Pnrc1"
"95","HALLMARK_TNFA_SIGNALING_VIA_NFKB","ID2","ENSMUSG00000020644",118.073484087662,-0.175647346802298,0.220472587039133,-0.796685652221795,0.425633618790636,0.990347150858665,"Id2"
"96","HALLMARK_TNFA_SIGNALING_VIA_NFKB","CD69","ENSMUSG00000030156",2.10170329501532,-1.94088848922345,1.26228563359387,-1.53759849400925,0.124146815925401,0.869926105441986,"Cd69"
"97","HALLMARK_TNFA_SIGNALING_VIA_NFKB","IL7R","ENSMUSG00000003882",12.1208813264353,-0.455219825375863,0.520400844998292,-0.874748436231608,0.381710799130603,0.990347150858665,"Il7r"
"98","HALLMARK_TNFA_SIGNALING_VIA_NFKB","EFNA1","ENSMUSG00000027954",119.641504233026,0.312677369581597,0.193112017046218,1.61915024432044,0.105414940430061,0.850951792821871,"Efna1"
"99","HALLMARK_TNFA_SIGNALING_VIA_NFKB","PHLDA2","ENSMUSG00000010760",0.575679236263393,-0.92175548241766,1.83640149283759,-0.501935707421676,0.615712746745842,NA,"Phlda2"
"100","HALLMARK_TNFA_SIGNALING_VIA_NFKB","PFKFB3","ENSMUSG00000026773",149.459382511869,-0.690340571713521,0.243794571882972,-2.83164865559396,0.00463087020298472,0.246004990547131,"Pfkfb3"
"101","HALLMARK_TNFA_SIGNALING_VIA_NFKB","YRDC","ENSMUSG00000028889",23.4691541048106,-0.0335307492395602,0.33336829128828,-0.10058169932714,0.919882524844023,0.998546647983487,"Yrdc"
"102","HALLMARK_TNFA_SIGNALING_VIA_NFKB","IFNGR2","ENSMUSG00000022965",46.7994196578823,-0.253607451956109,0.317054946488825,-0.799884861487399,0.423777509548061,0.990347150858665,"Ifngr2"
"103","HALLMARK_TNFA_SIGNALING_VIA_NFKB","SQSTM1","ENSMUSG00000015837",600.170643835553,-0.0305257891600657,0.15569468561992,-0.196061856822684,0.844561750643089,0.998144454010518,"Sqstm1"
"104","HALLMARK_TNFA_SIGNALING_VIA_NFKB","BTG3","ENSMUSG00000022863",154.077233911951,-0.115833401425594,0.170914631253142,-0.677726655560769,0.49794502229576,0.990347150858665,"Btg3"
"105","HALLMARK_TNFA_SIGNALING_VIA_NFKB","GADD45B","ENSMUSG00000015312",8.70128200893749,0.673857683035371,0.501850572085785,1.34274567075752,0.179354340821916,0.91908119150465,"Gadd45b"
"106","HALLMARK_TNFA_SIGNALING_VIA_NFKB","KYNU","ENSMUSG00000026866",6.19498562208547,-0.499659580289123,0.849995586084569,-0.58783785288905,0.556641133849453,0.992796480998604,"Kynu"
"107","HALLMARK_TNFA_SIGNALING_VIA_NFKB","G0S2","ENSMUSG00000009633",51.9719351391305,-0.595185731093614,0.340167821723653,-1.74968263628749,0.0801730915171455,0.800105347529676,"G0s2"
"108","HALLMARK_TNFA_SIGNALING_VIA_NFKB","BTG1","ENSMUSG00000036478",961.077803866821,0.236667969601721,0.162161418050292,1.45945917621615,0.144438768887262,0.88942362733321,"Btg1"
"109","HALLMARK_TNFA_SIGNALING_VIA_NFKB","MCL1","ENSMUSG00000038612",292.415971594092,0.146255996736504,0.14046518959811,1.0412259233406,0.297770707091148,0.98468474800108,"Mcl1"
"110","HALLMARK_TNFA_SIGNALING_VIA_NFKB","VEGFA","ENSMUSG00000023951",61.917239131902,-0.366903352021286,0.253312661363271,-1.44842089632115,0.147499374197308,0.891622623854644,"Vegfa"
"111","HALLMARK_TNFA_SIGNALING_VIA_NFKB","MAP2K3","ENSMUSG00000018932",177.763397644674,-0.0159207446041057,0.2475979821898,-0.0643007849389557,0.948730728459256,0.998546647983487,"Map2k3"
"112","HALLMARK_TNFA_SIGNALING_VIA_NFKB","CDKN1A","ENSMUSG00000023067",320.896844164145,0.170327241797625,0.253805201088625,0.671094371065114,0.502160412626235,0.990347150858665,"Cdkn1a"
"113","HALLMARK_TNFA_SIGNALING_VIA_NFKB","CCN1","ENSMUSG00000028195",35.7888975770727,-0.432812091273089,0.381385305684205,-1.13484207394048,0.256441494036846,0.972356355142646,"Ccn1"
"114","HALLMARK_TNFA_SIGNALING_VIA_NFKB","TANK","ENSMUSG00000064289",109.009462717967,-0.194948304388502,0.246630025100044,-0.790448382387434,0.429265956005028,0.990347150858665,"Tank"
"115","HALLMARK_TNFA_SIGNALING_VIA_NFKB","IFIT2","ENSMUSG00000045932",3.83380228252139,-0.556561338265738,0.966646897291309,-0.575764883563282,0.564774112445843,0.994304013228503,"Ifit2"
"116","HALLMARK_TNFA_SIGNALING_VIA_NFKB","IL18","ENSMUSG00000039217",197.34663301827,0.160235246375078,0.195651426281474,0.818983277661137,0.412795954417183,0.990347150858665,"Il18"
"117","HALLMARK_TNFA_SIGNALING_VIA_NFKB","TUBB2A","ENSMUSG00000058672",197.720343537365,0.142074535667938,0.199613329182791,0.711748740675714,0.476620379606985,0.990347150858665,"Tubb2a"
"118","HALLMARK_TNFA_SIGNALING_VIA_NFKB","IRF1","ENSMUSG00000018899",105.62258275457,-0.235307466130052,0.208635751540572,-1.12783865848751,0.259388063675073,0.974363041416988,"Irf1"
"119","HALLMARK_TNFA_SIGNALING_VIA_NFKB","FOS","ENSMUSG00000021250",21.3699989800135,-0.490690328425579,0.436384651011847,-1.12444451766993,0.260824495291482,0.975133664466924,"Fos"
"120","HALLMARK_TNFA_SIGNALING_VIA_NFKB","OLR1","ENSMUSG00000030162",1.18864384383068,-1.48205178682354,1.43384909783487,-1.03361768617175,0.301314927876389,0.98468474800108,"Olr1"
"121","HALLMARK_TNFA_SIGNALING_VIA_NFKB","RHOB","ENSMUSG00000054364",292.870503428371,-0.364938673714229,0.290006754475966,-1.25837991040472,0.208254393789546,0.939338934700216,"Rhob"
"122","HALLMARK_TNFA_SIGNALING_VIA_NFKB","AREG","ENSMUSG00000029378",2.56170303031917,-0.675817333856061,0.985836887581407,-0.685526523068203,0.493011729702749,0.990347150858665,"Areg"
"123","HALLMARK_TNFA_SIGNALING_VIA_NFKB","NINJ1","ENSMUSG00000037966",32.1209518601799,0.525297065136615,0.410151905103039,1.28073784030004,0.200285763790367,0.932172793617441,"Ninj1"
"124","HALLMARK_TNFA_SIGNALING_VIA_NFKB","ZBTB10","ENSMUSG00000069114",20.715799802155,0.262777632781163,0.38378842206607,0.684694007616323,0.49353703119919,0.990347150858665,"Zbtb10"
"125","HALLMARK_TNFA_SIGNALING_VIA_NFKB","PLPP3","ENSMUSG00000028517",305.667536953261,-0.0698786977342186,0.258365912573132,-0.27046407569125,0.786803250802625,0.996612340417765,"Plpp3"
"126","HALLMARK_TNFA_SIGNALING_VIA_NFKB","KLF4","ENSMUSG00000003032",566.470726425422,0.0333233540712856,0.193830909704875,0.171919711474415,0.863500649793093,0.998144454010518,"Klf4"
"127","HALLMARK_TNFA_SIGNALING_VIA_NFKB","CXCL11","ENSMUSG00000060183",0.783470981222632,0.123163937211223,2.29969519712575,0.0535566354033169,0.957288406829567,NA,"Cxcl11"
"128","HALLMARK_TNFA_SIGNALING_VIA_NFKB","SAT1","ENSMUSG00000025283",281.19697998483,0.244311270405256,0.232244170227022,1.05195867851683,0.292818508292521,0.983894155996927,"Sat1"
"129","HALLMARK_TNFA_SIGNALING_VIA_NFKB","CSF1","ENSMUSG00000014599",105.410094836597,0.121794382625696,0.237015899004114,0.513865876244791,0.607345766580023,0.994414110300892,"Csf1"
"130","HALLMARK_TNFA_SIGNALING_VIA_NFKB","GPR183","ENSMUSG00000051212",11.5598668024959,-0.211121044744948,0.461916676282838,-0.457054390077217,0.647631952110987,0.994621934102415,"Gpr183"
"131","HALLMARK_TNFA_SIGNALING_VIA_NFKB","PMEPA1","ENSMUSG00000038400",133.926163090926,-0.198755563556952,0.231376382660294,-0.859014050058708,0.39033276448771,0.990347150858665,"Pmepa1"
"132","HALLMARK_TNFA_SIGNALING_VIA_NFKB","PTPRE","ENSMUSG00000041836",104.962954556865,-0.207465339140656,0.20675505192057,-1.00343540442417,0.315650829001589,0.989449512035703,"Ptpre"
